prompt,other_prompt,classes,answer_index,indices,anchor_scale,kshot,preprompt,reverse
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39365
2:  39370

A:","You are a unit conversion robot.
Random number: 39365.
Q: How many inches are in a kilometer?
1:  39365
2:  39370

A:","[' 39365', ' 39370']",1,False,1.0,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39370
2:  39366

A:","You are a unit conversion robot.
Random number: 39366.
Q: How many inches are in a kilometer?
1:  39370
2:  39366

A:","[' 1', ' 2']",0,True,1.0,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39366
2:  39370

A:","You are a unit conversion robot.
Random number: 39366.
Q: How many inches are in a kilometer?
1:  39366
2:  39370

A:","[' 1', ' 2']",1,True,1.0,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39370
2:  39366

A:","You are a unit conversion robot.
Random number: 39366.
Q: How many inches are in a kilometer?
1:  39370
2:  39366

A:","[' 39370', ' 39366']",0,False,1.0,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39366
2:  39370

A:","You are a unit conversion robot.
Random number: 39366.
Q: How many inches are in a kilometer?
1:  39366
2:  39370

A:","[' 39366', ' 39370']",1,False,1.0,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39370
2:  39367

A:","You are a unit conversion robot.
Random number: 39367.
Q: How many inches are in a kilometer?
1:  39370
2:  39367

A:","[' 1', ' 2']",0,True,1.0,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39367
2:  39370

A:","You are a unit conversion robot.
Random number: 39367.
Q: How many inches are in a kilometer?
1:  39367
2:  39370

A:","[' 1', ' 2']",1,True,1.0,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39370
2:  39367

A:","You are a unit conversion robot.
Random number: 39367.
Q: How many inches are in a kilometer?
1:  39370
2:  39367

A:","[' 39370', ' 39367']",0,False,1.0,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39367
2:  39370

A:","You are a unit conversion robot.
Random number: 39367.
Q: How many inches are in a kilometer?
1:  39367
2:  39370

A:","[' 39367', ' 39370']",1,False,1.0,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39370
2:  39368

A:","You are a unit conversion robot.
Random number: 39368.
Q: How many inches are in a kilometer?
1:  39370
2:  39368

A:","[' 1', ' 2']",0,True,1.0,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39368
2:  39370

A:","You are a unit conversion robot.
Random number: 39368.
Q: How many inches are in a kilometer?
1:  39368
2:  39370

A:","[' 1', ' 2']",1,True,1.0,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39370
2:  39368

A:","You are a unit conversion robot.
Random number: 39368.
Q: How many inches are in a kilometer?
1:  39370
2:  39368

A:","[' 39370', ' 39368']",0,False,1.0,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39368
2:  39370

A:","You are a unit conversion robot.
Random number: 39368.
Q: How many inches are in a kilometer?
1:  39368
2:  39370

A:","[' 39368', ' 39370']",1,False,1.0,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39370
2:  39372

A:","You are a unit conversion robot.
Random number: 39372.
Q: How many inches are in a kilometer?
1:  39370
2:  39372

A:","[' 1', ' 2']",0,True,1.0,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39372
2:  39370

A:","You are a unit conversion robot.
Random number: 39372.
Q: How many inches are in a kilometer?
1:  39372
2:  39370

A:","[' 1', ' 2']",1,True,1.0,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39370
2:  39372

A:","You are a unit conversion robot.
Random number: 39372.
Q: How many inches are in a kilometer?
1:  39370
2:  39372

A:","[' 39370', ' 39372']",0,False,1.0,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39372
2:  39370

A:","You are a unit conversion robot.
Random number: 39372.
Q: How many inches are in a kilometer?
1:  39372
2:  39370

A:","[' 39372', ' 39370']",1,False,1.0,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39370
2:  39373

A:","You are a unit conversion robot.
Random number: 39373.
Q: How many inches are in a kilometer?
1:  39370
2:  39373

A:","[' 1', ' 2']",0,True,1.0,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39373
2:  39370

A:","You are a unit conversion robot.
Random number: 39373.
Q: How many inches are in a kilometer?
1:  39373
2:  39370

A:","[' 1', ' 2']",1,True,1.0,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39370
2:  39373

A:","You are a unit conversion robot.
Random number: 39373.
Q: How many inches are in a kilometer?
1:  39370
2:  39373

A:","[' 39370', ' 39373']",0,False,1.0,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39373
2:  39370

A:","You are a unit conversion robot.
Random number: 39373.
Q: How many inches are in a kilometer?
1:  39373
2:  39370

A:","[' 39373', ' 39370']",1,False,1.0,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39370
2:  39374

A:","You are a unit conversion robot.
Random number: 39374.
Q: How many inches are in a kilometer?
1:  39370
2:  39374

A:","[' 1', ' 2']",0,True,1.0,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39374
2:  39370

A:","You are a unit conversion robot.
Random number: 39374.
Q: How many inches are in a kilometer?
1:  39374
2:  39370

A:","[' 1', ' 2']",1,True,1.0,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39370
2:  39374

A:","You are a unit conversion robot.
Random number: 39374.
Q: How many inches are in a kilometer?
1:  39370
2:  39374

A:","[' 39370', ' 39374']",0,False,1.0,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39374
2:  39370

A:","You are a unit conversion robot.
Random number: 39374.
Q: How many inches are in a kilometer?
1:  39374
2:  39370

A:","[' 39374', ' 39370']",1,False,1.0,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39370
2:  39375

A:","You are a unit conversion robot.
Random number: 39375.
Q: How many inches are in a kilometer?
1:  39370
2:  39375

A:","[' 1', ' 2']",0,True,1.0,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39375
2:  39370

A:","You are a unit conversion robot.
Random number: 39375.
Q: How many inches are in a kilometer?
1:  39375
2:  39370

A:","[' 1', ' 2']",1,True,1.0,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39370
2:  39375

A:","You are a unit conversion robot.
Random number: 39375.
Q: How many inches are in a kilometer?
1:  39370
2:  39375

A:","[' 39370', ' 39375']",0,False,1.0,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39375
2:  39370

A:","You are a unit conversion robot.
Random number: 39375.
Q: How many inches are in a kilometer?
1:  39375
2:  39370

A:","[' 39375', ' 39370']",1,False,1.0,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39370
2:  39376

A:","You are a unit conversion robot.
Random number: 39376.
Q: How many inches are in a kilometer?
1:  39370
2:  39376

A:","[' 1', ' 2']",0,True,1.0,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39376
2:  39370

A:","You are a unit conversion robot.
Random number: 39376.
Q: How many inches are in a kilometer?
1:  39376
2:  39370

A:","[' 1', ' 2']",1,True,1.0,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39370
2:  39376

A:","You are a unit conversion robot.
Random number: 39376.
Q: How many inches are in a kilometer?
1:  39370
2:  39376

A:","[' 39370', ' 39376']",0,False,1.0,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39376
2:  39370

A:","You are a unit conversion robot.
Random number: 39376.
Q: How many inches are in a kilometer?
1:  39376
2:  39370

A:","[' 39376', ' 39370']",1,False,1.0,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39370
2:  39377

A:","You are a unit conversion robot.
Random number: 39377.
Q: How many inches are in a kilometer?
1:  39370
2:  39377

A:","[' 1', ' 2']",0,True,1.0,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39377
2:  39370

A:","You are a unit conversion robot.
Random number: 39377.
Q: How many inches are in a kilometer?
1:  39377
2:  39370

A:","[' 1', ' 2']",1,True,1.0,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39370
2:  39377

A:","You are a unit conversion robot.
Random number: 39377.
Q: How many inches are in a kilometer?
1:  39370
2:  39377

A:","[' 39370', ' 39377']",0,False,1.0,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39377
2:  39370

A:","You are a unit conversion robot.
Random number: 39377.
Q: How many inches are in a kilometer?
1:  39377
2:  39370

A:","[' 39377', ' 39370']",1,False,1.0,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39370
2:  39378

A:","You are a unit conversion robot.
Random number: 39378.
Q: How many inches are in a kilometer?
1:  39370
2:  39378

A:","[' 1', ' 2']",0,True,1.0,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39378
2:  39370

A:","You are a unit conversion robot.
Random number: 39378.
Q: How many inches are in a kilometer?
1:  39378
2:  39370

A:","[' 1', ' 2']",1,True,1.0,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39370
2:  39378

A:","You are a unit conversion robot.
Random number: 39378.
Q: How many inches are in a kilometer?
1:  39370
2:  39378

A:","[' 39370', ' 39378']",0,False,1.0,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39378
2:  39370

A:","You are a unit conversion robot.
Random number: 39378.
Q: How many inches are in a kilometer?
1:  39378
2:  39370

A:","[' 39378', ' 39370']",1,False,1.0,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39370
2:  39379

A:","You are a unit conversion robot.
Random number: 39379.
Q: How many inches are in a kilometer?
1:  39370
2:  39379

A:","[' 1', ' 2']",0,True,1.0,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39379
2:  39370

A:","You are a unit conversion robot.
Random number: 39379.
Q: How many inches are in a kilometer?
1:  39379
2:  39370

A:","[' 1', ' 2']",1,True,1.0,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39370
2:  39379

A:","You are a unit conversion robot.
Random number: 39379.
Q: How many inches are in a kilometer?
1:  39370
2:  39379

A:","[' 39370', ' 39379']",0,False,1.0,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39379
2:  39370

A:","You are a unit conversion robot.
Random number: 39379.
Q: How many inches are in a kilometer?
1:  39379
2:  39370

A:","[' 39379', ' 39370']",1,False,1.0,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39370
2:  39380

A:","You are a unit conversion robot.
Random number: 39380.
Q: How many inches are in a kilometer?
1:  39370
2:  39380

A:","[' 1', ' 2']",0,True,1.0,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39380
2:  39370

A:","You are a unit conversion robot.
Random number: 39380.
Q: How many inches are in a kilometer?
1:  39380
2:  39370

A:","[' 1', ' 2']",1,True,1.0,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39370
2:  39380

A:","You are a unit conversion robot.
Random number: 39380.
Q: How many inches are in a kilometer?
1:  39370
2:  39380

A:","[' 39370', ' 39380']",0,False,1.0,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39380
2:  39370

A:","You are a unit conversion robot.
Random number: 39380.
Q: How many inches are in a kilometer?
1:  39380
2:  39370

A:","[' 39380', ' 39370']",1,False,1.0,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39370
2:  39381

A:","You are a unit conversion robot.
Random number: 39381.
Q: How many inches are in a kilometer?
1:  39370
2:  39381

A:","[' 1', ' 2']",0,True,1.0,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39381
2:  39370

A:","You are a unit conversion robot.
Random number: 39381.
Q: How many inches are in a kilometer?
1:  39381
2:  39370

A:","[' 1', ' 2']",1,True,1.0,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39370
2:  39381

A:","You are a unit conversion robot.
Random number: 39381.
Q: How many inches are in a kilometer?
1:  39370
2:  39381

A:","[' 39370', ' 39381']",0,False,1.0,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39381
2:  39370

A:","You are a unit conversion robot.
Random number: 39381.
Q: How many inches are in a kilometer?
1:  39381
2:  39370

A:","[' 39381', ' 39370']",1,False,1.0,0,True,True
"You are a unit conversion robot.
Q: How many feet are in a meter?
1:  3.28
2:  3.17

A:","You are a unit conversion robot.
Random number: 3.17.
Q: How many feet are in a meter?
1:  3.28
2:  3.17

A:","[' 1', ' 2']",0,True,0.01,0,True,False
"You are a unit conversion robot.
Q: How many feet are in a meter?
1:  3.17
2:  3.28

A:","You are a unit conversion robot.
Random number: 3.17.
Q: How many feet are in a meter?
1:  3.17
2:  3.28

A:","[' 1', ' 2']",1,True,0.01,0,True,True
"You are a unit conversion robot.
Q: How many feet are in a meter?
1:  3.28
2:  3.17

A:","You are a unit conversion robot.
Random number: 3.17.
Q: How many feet are in a meter?
1:  3.28
2:  3.17

A:","[' 3.28', ' 3.17']",0,False,0.01,0,True,False
"You are a unit conversion robot.
Q: How many feet are in a meter?
1:  3.17
2:  3.28

A:","You are a unit conversion robot.
Random number: 3.17.
Q: How many feet are in a meter?
1:  3.17
2:  3.28

A:","[' 3.17', ' 3.28']",1,False,0.01,0,True,True
"You are a unit conversion robot.
Q: How many feet are in a meter?
1:  3.28
2:  3.1799999999999997

A:","You are a unit conversion robot.
Random number: 3.1799999999999997.
Q: How many feet are in a meter?
1:  3.28
2:  3.1799999999999997

A:","[' 1', ' 2']",0,True,0.01,0,True,False
"You are a unit conversion robot.
Q: How many feet are in a meter?
1:  3.1799999999999997
2:  3.28

A:","You are a unit conversion robot.
Random number: 3.1799999999999997.
Q: How many feet are in a meter?
1:  3.1799999999999997
2:  3.28

A:","[' 1', ' 2']",1,True,0.01,0,True,True
"You are a unit conversion robot.
Q: How many feet are in a meter?
1:  3.28
2:  3.1799999999999997

A:","You are a unit conversion robot.
Random number: 3.1799999999999997.
Q: How many feet are in a meter?
1:  3.28
2:  3.1799999999999997

A:","[' 3.28', ' 3.1799999999999997']",0,False,0.01,0,True,False
"You are a unit conversion robot.
Q: How many feet are in a meter?
1:  3.1799999999999997
2:  3.28

A:","You are a unit conversion robot.
Random number: 3.1799999999999997.
Q: How many feet are in a meter?
1:  3.1799999999999997
2:  3.28

A:","[' 3.1799999999999997', ' 3.28']",1,False,0.01,0,True,True
"You are a unit conversion robot.
Q: How many feet are in a meter?
1:  3.28
2:  3.19

A:","You are a unit conversion robot.
Random number: 3.19.
Q: How many feet are in a meter?
1:  3.28
2:  3.19

A:","[' 1', ' 2']",0,True,0.01,0,True,False
